Name_of_App,Rating,Company,App_Detail_Web_Page_URL
HealCycle: PMS & PMDD Tracker,,HealCycle Wellness,https://play.google.com/store/apps/details?id=com.ananyagrover.healcycle
Bar bending schedule rebar bbs,"4.2
star",The Indus Developer,https://play.google.com/store/apps/details?id=thepracticalcivilengineer.barbendingschedule.basic
Witchcraft - witch ritual,"4.3
star",Janeth Subia Apps,https://play.google.com/store/apps/details?id=com.janethsubia.witchcraft
Medication Reminder & Tracker,"4.4
star",MedicaApp,https://play.google.com/store/apps/details?id=com.irwaa.medicareminders
OCD,,Dr Rohit Verma,https://play.google.com/store/apps/details?id=com.rohitverma.ocd
Organizing game: Satisfy OCD,,True Joy,https://play.google.com/store/apps/details?id=com.fc.p.tj.satisfy.ocd.organizing.braintest.asmr.game
Tidy Up! Organizing ocd Games,"4.4
star",App Labs Games,https://play.google.com/store/apps/details?id=tidy.satisfying.girl.games
OCD Therapy Toolkit,,OCD Serenity,https://play.google.com/store/apps/details?id=com.olivier7355.ocdserenitymobile
Mindlez – OCD Treatment,,MeriaSoft,https://play.google.com/store/apps/details?id=com.mindlez.quiz
Sectograph. Day & Time planner,"4.6
star",Laboratory 27,https://play.google.com/store/apps/details?id=prox.lab.calclock
oVRcome,"3.5
star",oVRcome,https://play.google.com/store/apps/details?id=io.ovrcome
EmetoHero - Exposure Therapy,,Affordable Classics,https://play.google.com/store/apps/details?id=com.affordableclassics.emetohero
PE Coach 2,"3.5
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.mobilehealth.ncptsd.pecoach
Lumi Nova: Tales of Courage,,BFB Labs,https://play.google.com/store/apps/details?id=com.bfblabs.game
Exposure Calculator,"4.5
star",Quicosoft,https://play.google.com/store/apps/details?id=com.quicosoft.exposurecalculator.app
Exposure — Light Meter,"3.3
star",SerializedName,https://play.google.com/store/apps/details?id=ru.chetverikov.exposure
Fasting - Intermittent Fasting,"4.8
star",Leap Fitness Group,https://play.google.com/store/apps/details?id=bodyfast.zero.fastingtracker.weightloss
Exposure Events,"4.2
star",Exposure Events,https://play.google.com/store/apps/details?id=com.exposure
Exposure Assistant,"4.8
star
$5.99",Matthew Bognar,https://play.google.com/store/apps/details?id=com.mbognar.reciprocity_failure
CosmoHub: Beauty Skin Care App,,Olena Kisylychka,https://play.google.com/store/apps/details?id=com.cosmohub.app
Exposure Ed,"3.1
star",US Department of Veterans Affairs (VA),https://play.google.com/store/apps/details?id=gov.va.general.med.ee
Constant Therapy: Brain+Speech,"4.4
star","Constant Therapy Health, Inc.",https://play.google.com/store/apps/details?id=com.constanttherapy.android.main
Warpath: Ace Shooter,"4.1
star",LilithGames,https://play.google.com/store/apps/details?id=com.wondergames.warpath.gp
Noise Exposure,"4.0
star",Arbetsmiljöverket,https://play.google.com/store/apps/details?id=se.av.buller
Water Tracker: Water Reminder,"4.8
star",QR & Barcode Scanner,https://play.google.com/store/apps/details?id=watertracker.waterreminder.watertrackerapp.drinkwater
Conversation Therapy Lite,"3.3
star",Tactus Therapy Solutions Ltd.,https://play.google.com/store/apps/details?id=com.tactustherapy.conversationtherapy.lite
Category Therapy Lite,"4.6
star",Tactus Therapy Solutions Ltd.,https://play.google.com/store/apps/details?id=com.tactustherapy.categorytherapy.lite
Constant Therapy Clinician,"4.6
star","Constant Therapy Health, Inc.",https://play.google.com/store/apps/details?id=com.constanttherapy.android.main.clinician
BodyFast: Intermittent Fasting,"4.7
star",BodyFast GmbH,https://play.google.com/store/apps/details?id=com.bodyfast
Insider Exposure,"4.6
star",Exposure Events,https://play.google.com/store/apps/details?id=com.exposure.insiderexposure
Pura by PureHealth,,Pure Health,https://play.google.com/store/apps/details?id=ae.purehealth.pura
ReGain - Couples Therapy,"4.5
star",BetterHelp - Therapy Made Easy,https://play.google.com/store/apps/details?id=us.regain
Tinnitus Therapy Lite,"3.5
star",Sound Oasis,https://play.google.com/store/apps/details?id=com.soundoasis.tinLiteV2
Tonal Tinnitus Therapy,"4.2
star",appyhapps.nl,https://play.google.com/store/apps/details?id=nl.appyhapps.tinnitusmassage
Mental: AI Therapy,"4.6
star","Mental, Inc.",https://play.google.com/store/apps/details?id=com.getmental.mental
"Light Meter - Lux, Exposure","4.7
star",Contechity,https://play.google.com/store/apps/details?id=com.contechity.lux_meter
Long Exposure Camera 2,"2.3
star",Arbel Solutions,https://play.google.com/store/apps/details?id=com.arbelsolutions.LongExposureVideoCamera2
Postpartum,"4.1
star",Onrival LLC,https://play.google.com/store/apps/details?id=com.postpartum.journey
Exercises for Moms,"2.5
star",Fitric,https://play.google.com/store/apps/details?id=eu.fitric.moms
Post Pregnancy Diet Recipes,"3.5
star",Riafy Technologies,https://play.google.com/store/apps/details?id=fit.mom.losing.weight.pregnancy
LEIA Health: for new mothers,,LEIA: Post-pregnancy health,https://play.google.com/store/apps/details?id=com.meetleia.app
Fit Mom - Postnatal Workouts,,powerpunch - data driven workout programs,https://play.google.com/store/apps/details?id=app.powerpunch.postnatal
Motherocity Postpartum Tracker,"3.5
star",Motherocity Postpartum Tracker,https://play.google.com/store/apps/details?id=com.motherocity
Postpartum Workout,"4.6
star",DieBunny,https://play.google.com/store/apps/details?id=com.diebunny.ppwork
30 Day Fit Mommy Challenge,"2.8
star",Steveloper,https://play.google.com/store/apps/details?id=fit.mom.postnatal.challenge
Prenatal & Postpartum Workout,"3.9
star",MomsLab Limited,https://play.google.com/store/apps/details?id=com.momslab.app
Losing Weight After Pregnancy,"3.4
star",Stay Fit With Samantha,https://play.google.com/store/apps/details?id=postnatal.exercise.workout
Mommy Tummy Fix,"3.2
star",T&T Commerce,https://play.google.com/store/apps/details?id=com.mummytummyfix
Prana Breath: Calm & Meditate,"4.8
star",Oleksandr Albul,https://play.google.com/store/apps/details?id=com.abdula.pranabreath
Clover－Period & Cycle Tracker,"4.4
star",Wachanga,https://play.google.com/store/apps/details?id=com.wachanga.womancalendar
PregActive Pregnancy Exercise,,PregActive Pregnancy and Postpartum Exercise,https://play.google.com/store/apps/details?id=com.kj115370.app2
Ovulation Tracker App - Premom,"4.7
star",premom.com,https://play.google.com/store/apps/details?id=premom.eh.com.ehpremomapp
Dr.Mind: Mental Health Tests,"3.3
star",Iowave,https://play.google.com/store/apps/details?id=com.iowave.drmind
Smiling Mind: Mental Wellbeing,"4.2
star",Smiling Mind,https://play.google.com/store/apps/details?id=com.smilingmind.app
Mentat Ai - Your Mental Health,"3.8
star",Filin Solutions Fze,https://play.google.com/store/apps/details?id=com.ai.mentat
Mental Health Nursing,,Pocketmags.com,https://play.google.com/store/apps/details?id=com.magazinecloner.mentalhealthnursing
Onsen – AI for Mental Health,"4.7
star",Onsen AI Limited,https://play.google.com/store/apps/details?id=com.wave6.onsen
Seven Starling,,"JUTISO, Inc.",https://play.google.com/store/apps/details?id=com.app.juneMotherhood
Mental Health Psychology Facts,"4.3
star",Chirag Dhanesha Raghuvanshi,https://play.google.com/store/apps/details?id=com.psy.chigs7.psychologyfacts
BetterMe: Mental Health,"4.4
star",BetterMe Ltd.,https://play.google.com/store/apps/details?id=com.gen.bettermeditation
Soulout: Mental Health Network,"4.9
star",Bogdan Natakhin,https://play.google.com/store/apps/details?id=com.soulout.network
HiMommy: Ovulation & Pregnancy,"4.6
star",HiMommy - Pregnancy Day By Day  - Expecting Baby,https://play.google.com/store/apps/details?id=androidgecko.com.himommy
Brain Fit Life: Mental Health,"4.6
star","Amen Clinics, Inc., A Medical Corporation",https://play.google.com/store/apps/details?id=com.amensclinic.brainfitlife.mobileapplication
Fig: The Game for Depression,,Mindforce Game Lab AB,https://play.google.com/store/apps/details?id=com.mindforce.fig
Humm Care,,HUMM,https://play.google.com/store/apps/details?id=hummcare.app
Mom.life: Pregnancy & Baby,"3.8
star",ООО Мам Софт,https://play.google.com/store/apps/details?id=com.preggieapp.preggie
Postnatal Workouts,"2.8
star",Steveloper,https://play.google.com/store/apps/details?id=postnatal.workouts.fitness.newmom
Preglife - Pregnancy Tracker,"4.8
star",Preglife,https://play.google.com/store/apps/details?id=com.gravid.gravid
Wellbeing+,"2.7
star",Reward Gateway,https://play.google.com/store/apps/details?id=com.rewardgateway.wellbeing
Get Mom Strong,"4.5
star","Get Mom Strong, LLC",https://play.google.com/store/apps/details?id=com.getmomstrong.SLAMApp
Pregnancy After Loss App,"3.2
star",Pregnancy After Loss Support,https://play.google.com/store/apps/details?id=org.pregnancyafterlosssupport.pals
Fiit: Workouts & Fitness Plans,"4.3
star",Fiit,https://play.google.com/store/apps/details?id=tv.fiit.app
Room of Depression,,IndieArk,https://play.google.com/store/apps/details?id=com.Firepillar2.RoomOfDepression
The Prenatal Nutrition Library,"4.0
star",The Prenatal Nutritionist,https://play.google.com/store/apps/details?id=com.theprenatalnutritionlibrary
Depression Quotes and Sayings,"4.2
star",QuotifyApp,https://play.google.com/store/apps/details?id=com.tangoquotes.depressionquotes
Connect by PSI,,Postpartum Support International,https://play.google.com/store/apps/details?id=com.postpartum.android
MoCo Health,,Post Pregnancy Healthcare,https://play.google.com/store/apps/details?id=health.moco
Thrive By Katie,"4.3
star",Thrive By Katie,https://play.google.com/store/apps/details?id=com.katieyovinfitness.thrive
Bellabeat Wellness Coach,"3.1
star",Bellabeat Inc.,https://play.google.com/store/apps/details?id=com.bellabeat.cacao
Depression Test,,Rock 'N Honey Apps,https://play.google.com/store/apps/details?id=com.rocknhoney.depressiontest
Pregnancy Tracker & Baby App,"4.9
star",What to Expect,https://play.google.com/store/apps/details?id=com.wte.view
Carea: Pregnancy Tracker,,Carea,https://play.google.com/store/apps/details?id=com.carea.app
Natal - Pregnancy & Postpartum,"4.5
star",Natal LLC,https://play.google.com/store/apps/details?id=com.natalllc.prod
Soula: Female Well-being,"4.3
star",MAMATECH Limited,https://play.google.com/store/apps/details?id=care.soula.app
Regence Pregnancy Program,"4.3
star",Wildflower Health,https://play.google.com/store/apps/details?id=com.wildflowerhealth.DDP.Regence.en_US
Myri Health,"4.2
star",Myri Health Inc,https://play.google.com/store/apps/details?id=com.thesnapback.assistant
Yoga+ Daily Stretching By Mary,"4.6
star",Breakthrough Apps Inc,https://play.google.com/store/apps/details?id=com.breakthroughapps.MaryOchsnerYoga.android
Wellbeing,,Deloitte LLC,https://play.google.com/store/apps/details?id=com.deloitte.mobilegateway.wellbeing
Motherhood Guide,,ProVision,https://play.google.com/store/apps/details?id=ps.provision.motherhoodguide
Birth & Beyond,,Global Health Media Project,https://play.google.com/store/apps/details?id=org.globalhealthmedia.ghmpvideos
Motherhood,,Motherhood Moms,https://play.google.com/store/apps/details?id=branded.m574f50da4a20490b8aa00f261922a02d.motherhood2
Safe Pregnancy and Birth,,Hesperian Health Guides,https://play.google.com/store/apps/details?id=org.hesperian.SafePregnancyAndBirth
MomsBeyond: Connect with Moms,"2.9
star",Moms Beyond,https://play.google.com/store/apps/details?id=com.momsbeyond.wmt.android
Expectful: Wellness for Moms,"4.4
star",Expectful Inc.,https://play.google.com/store/apps/details?id=com.expectful.meditationapp
Mother App,,MotherOfficial,https://play.google.com/store/apps/details?id=com.motherlifeofficial.mother
happy mothers day wishes 2025,"4.8
star",Malekdev,https://play.google.com/store/apps/details?id=com.mothersday.mothersdaygif6143
Happy Mother's Day Photo Frame,,mapleland,https://play.google.com/store/apps/details?id=com.happy.mother.day.photo.frame2018.greeting.cards.celebration.love.mom.May.Sunday
Motherhood: Parenting SuperApp,,Motherhood - Parenting SuperApp,https://play.google.com/store/apps/details?id=com.nurengroup.mmyv2
Period Tracker,"4.5
star",GP International LLC,https://play.google.com/store/apps/details?id=com.period.tracker.lite
Period Tracker Deluxe,"4.6
star
$5.99",GP International LLC,https://play.google.com/store/apps/details?id=com.period.tracker.deluxe
Life: Period Tracker Calendar,"4.3
star",App Holdings,https://play.google.com/store/apps/details?id=com.life.periodtracker
Ivy Period & Pregnancy Tracker,"2.9
star",Bellabeat Inc.,https://play.google.com/store/apps/details?id=org.nanobit.perioddiary
Poop Log - Toilet Poop Tracker,"4.6
star",Classy Circle Network,https://play.google.com/store/apps/details?id=com.classycircle.pooplog
Period Tracker and Calendar,"4.9
star",SimpleInnovation,https://play.google.com/store/apps/details?id=com.lbrc.PeriodCalendar
Baby Tracker App | Glow,"3.7
star",Glow Inc,https://play.google.com/store/apps/details?id=com.glow.android.baby
Flo Ovulation & Period Tracker,"4.7
star",Flo Health Inc.,https://play.google.com/store/apps/details?id=org.iggymedia.periodtracker
Care Baby Ladybug,,ODB TRAINING AND SOFTWARE SERVICES,https://play.google.com/store/apps/details?id=com.ODB.Care.BabyLadybug
Poop Tracker - Toilet Log,"4.3
star",Appstronaut Studios,https://play.google.com/store/apps/details?id=com.appstronautstudios.pooplog
Pet Care Tracker - Dog Cat App,"4.5
star",Mutex Apps Ltd,https://play.google.com/store/apps/details?id=dogcat.app.android
Baby Breast Feeding Tracker,"4.6
star",SuperMama app,https://play.google.com/store/apps/details?id=ru.healthvector.feedtracker
Mettle: Mental Health for Men,"3.2
star",Mettle App,https://play.google.com/store/apps/details?id=com.mettle.app
WhatsApp Business,"4.4
star",WhatsApp LLC,https://play.google.com/store/apps/details?id=com.whatsapp.w4b
Baby + | Your Baby Tracker,"4.7
star",Philips Electronics UK Limited,https://play.google.com/store/apps/details?id=com.hp.babyapp
Email Blue Mail - Calendar,"4.3
star",Blix Inc.,https://play.google.com/store/apps/details?id=me.bluemail.mail
Mindful Mamas: Sleep for Moms,"4.6
star",Mindful Mamas Club,https://play.google.com/store/apps/details?id=com.mindfulmamasclub.mmc
BabyWeather,"4.6
star",BitRaptors kft,https://play.google.com/store/apps/details?id=com.bitraptors.babyweather
Browser TV Web - BrowseHere,"4.5
star","Shenzhen TCL New Technology Co., Limited",https://play.google.com/store/apps/details?id=com.tcl.browser
Baby Games: 1–5 Kids Learning,"3.4
star",BabyBus,https://play.google.com/store/apps/details?id=com.sinyee.babybus.babygames.kids.learning.toddlers.family
Baby Panda's Baby Games,"4.1
star",BabyBus,https://play.google.com/store/apps/details?id=com.sinyee.babybus.brushteethII
Baby Panda's Logic Learning,"3.7
star",BabyBus,https://play.google.com/store/apps/details?id=com.sinyee.babybus.logic.learning.math.kids.braingames.preschool
BlueDriver OBD2 Scan Tool,"4.1
star",Lemur Vehicle Monitors,https://play.google.com/store/apps/details?id=com.lemurmonitors.bluedriver
Baby Development & Milestones,"4.4
star",BabyG Tech Pvt Ltd,https://play.google.com/store/apps/details?id=com.babyg
Nara - Baby & Mom Tracker,"4.9
star",Nara Organics,https://play.google.com/store/apps/details?id=com.naraorganics.nara
Integrate BPD,"1.8
star",Integrate BPD,https://play.google.com/store/apps/details?id=com.integratebpdthnk.app
BPD Insight and Awareness App,"5.0
star",Psycnet,https://play.google.com/store/apps/details?id=com.mobiroller.mobi623348152728
Bp Doctor Plus,"4.5
star",研和智能,https://play.google.com/store/apps/details?id=com.health.yanhenew
Untangle: Grief Support,"3.2
star",Untangle grief,https://play.google.com/store/apps/details?id=uk.co.disciplemedia.untangle
BPPV Relief,,Burston Software,https://play.google.com/store/apps/details?id=com.burstonsoftware.BppvRelief
DBT Travel Guide,"3.9
star",Appec.nl,https://play.google.com/store/apps/details?id=com.dialexis.dgtcoach
